"g","tau_d","tau_r","tau_f","U"
7.055937,13.809,862.787151685393,85.0338412584269,0.237874433033708
13.921065,18.514,926.330480786517,97.1965935393259,0.213974416629213
12.606381,10.797,927.38230494382,97.1686475280899,0.214345587865169
13.750236,12.811,928.413888988764,97.1600494719101,0.214775890449438
20.147832,15.388,929.335104831461,97.1731694157304,0.215235548426966
116.061822,20.751,930.139972247191,97.2072160898876,0.215721483483146
23.160816,18.654,901.828459325843,93.3429539101124,0.235902860786517
23.005971,5.908,903.170501685393,93.5796938988764,0.235926633370787
22.36761,6.437,904.714565955056,93.8608574044944,0.235961927078652
32.424543,8.311,906.352481797752,94.1677043595506,0.236006636067416
153.615231,11.572,908.072529101123,94.498345247191,0.236059674382022
25.711263,5.793,921.443326516854,180.441032247191,0.143589381460674
4.387746,2.517,160.993,299.399,0.114
4.690402,2.548,144.164,299.43,0.134
6.17501,4.985,191.439,299.712,0.082
5.6342,2.538,147.454,299.495,0.13
9.63959,4.215,169.811,299.864,0.089
5.5416,4.15,169.696,298.782,0.08
26.91365,3.509,50.033,299.697,0.137
15.598453,8.425,50.011,299.989,0.013
8.534096,1.816,166.3,299.193,0.101
8.972292,5.379,273.581,299.734,0.049
0.820179,11.51,369.09448,180.964875393258,0.184429630449438
14.44388,1.998,161.394,130.233,0.11
5.841867,1.239,97.718,265.611,0.257
0.330669,9.991,208.322979101124,271.214161910112,0.105116420325843
6.260025,4.158,185.716,299.218,0.095
3.326927,14.746,49.566,14.017,0.079
3.399597,8.465,761.426579438202,171.032115505618,0.103206174775281
3.490506,8.842,761.426579438202,171.032115505618,0.103206174775281
7.910082,8.491,761.426579438202,171.032115505618,0.103206174775281
11.503485,12.681,761.426579438202,171.032115505618,0.103206174775281
9.278712,6.321,761.426579438202,171.032115505618,0.103206174775281
6,9.931,761.426579438202,171.032115505618,0.103206174775281
9.457899,3.544,387.556,108.071,0.033
4.41031,3.643,246.672,77.947,0.017
3.635568,3.214,123.982,240.068,0.144
7.394062,3.282,258.382,81.8,0.026
3.868128,3.908,274.44707247191,117.762974786517,0.0873174318764045
10.525464,1.085,2015.38589101124,208.432826179775,0.189242409325843
18.793188,0.483,2015.38589101124,208.432826179775,0.189242409325843
18.940041,0.705,2015.38589101124,208.432826179775,0.189242409325843
43.91604,2.119,514.159618988764,74.3587558651686,0.184893685393258
36.412551,1.329,514.159618988764,74.3587558651686,0.184893685393258
18.344637,1.334,514.159618988764,74.3587558651686,0.184893685393258
57.910104,3.841,53.822,33.186,0.126
60.305634,3.38,514.159618988764,74.3587558651686,0.184893685393258
25.802172,12.595,504.325924719101,89.4872290786517,0.173047285842697
10.795194,14.05,504.325924719101,89.4872290786517,0.173047285842697
18.372609,2.767,514.159618988764,74.3587558651686,0.184893685393258
54.709236,2.952,514.159618988764,74.3587558651686,0.184893685393258
25.59438,0.324,836.041147415731,64.7851524606742,0.302484529101124
20.827152,1.386,836.041147415731,64.7851524606742,0.302484529101124
21.725253,0.465,837.729372808989,64.8780177191011,0.302298288089888
22.739238,0.441,839.294469438202,64.9786201910112,0.302123404494382
23.792184,0.478,841.133981685393,65.1132377977528,0.301918470674157
22.945032,0.419,843.055237640449,65.2714736067416,0.301708297303371
24.488487,0.405,845.486577752809,65.4962245617977,0.301452167640449
1.851147,52.838,834.324153595506,64.7092008876404,0.302667392808989
2.014983,45.383,834.324153595506,64.7092008876404,0.302667392808989
12.866121,1.298,820.441663820225,63.9983448764045,0.301772888988764
14.796189,1.425,820.935283146067,63.9812357191011,0.301798761011236
8.724267,2.17,822.823058426966,63.9505612696629,0.301865120337079
10.547442,2.239,824.366534606742,63.9581683146067,0.301892028764045
9.878112,2.115,826.052485505618,63.9927004719101,0.301902973932584
11.354634,1.794,828.104020224719,64.0649375168539,0.301898891348315
6.110883,9.364,821.048462359551,63.9779069325843,0.301804119662921
3.3966,14.86,820.603891910112,63.9922440898876,0.30178186247191
9.55044,8.081,820.603891910112,63.9922440898876,0.30178186247191
11.29232,3.442,108.779,1.002,0.305
1.885113,26.915,820.03051741573,64.0160584269663,0.301747820786517
2.828169,32.299,820.03051741573,64.0160584269663,0.301747820786517
20.787192,0.645,866.59580258427,67.3819574269663,0.303800456292135
9.443547,5.797,866.59580258427,67.3819574269663,0.303800456292135
15.883101,0.714,867.651182022472,67.4210785505618,0.303734888539326
15.818166,0.895,868.94187,67.4834944606742,0.303647088876404
22.412565,0.579,870.113563820225,67.5543486067416,0.303561044719101
19.241739,0.75,871.67538011236,67.6707290674157,0.303438065393258
4.579416,8.434,840.250895842697,68.3549163146067,0.27252488
10.751238,2.806,846.708987078652,61.0456130898876,0.319876066741573
5.869125,3.218,847.992425730337,61.0379005955056,0.319848763595506
3.772224,3.141,849.210431011236,61.0437386179775,0.319794476404494
9.982008,1.336,850.250889550562,61.0589647752809,0.319726784269663
7.065927,1.853,851.390954382022,61.0866345955056,0.319630469775281
6.426567,1.878,852.227598988764,61.114381505618,0.319545196404494
5.891103,1.56,853.028661235955,61.1469731685393,0.319452004382023
6.866127,1.096,853.838757303371,61.1860732134831,0.319346231797753
6.242751,0.931,854.83883011236,61.2431050449438,0.319199531797753
3.263733,14.153,848.164876067416,61.0379430449438,0.319842733707865
6.668325,10.798,919.042789325842,93.9557884044944,0.247528333595506
5.270724,3.398,838.185150561798,76.4936853932584,0.248908691797753
5.091903,3.179,838.185150561798,76.4936853932584,0.248908691797753
25.981992,2.621,935.849958539326,83.2059112247191,0.267371276741573
3.198798,6.575,738.507736516854,102.896112662921,0.238493883595506
1.130868,1.777,738.507736516854,102.896112662921,0.238493883595506
2.851146,5.546,738.507736516854,102.896112662921,0.238493883595506
1.023975,3.047,738.507736516854,102.896112662921,0.238493883595506
8.63136,8.098,714.366742134831,95.5617363707865,0.214861336179775
1.277721,0.641,870.445484044944,84.2299620224719,0.268630020449438
6.152841,0.757,877.982173258427,76.2437044494382,0.291503146629213
6.534459,4.646,794.050568651685,99.1957703932584,0.245949715280899
2.589408,24.027,604.315013820224,161.974275168539,0.151326251011236
1.200798,14.016,655.124785168539,156.986769101124,0.176745465393258
6.154839,0.242,823.544790561798,73.4185895842697,0.283942856629213
5.103891,4.398,783.528494719101,74.6128172808989,0.247949594494382
4.142853,9.312,783.528494719101,74.6128172808989,0.247949594494382
8.679312,6.121,785.861104269663,74.8291335393258,0.247383738426966
6.282711,2.663,770.498103932584,66.6391686629213,0.275942235955056
4.439556,4.004,754.915556966292,81.6708870561798,0.234597618202247
4.19031,9.035,997.108,299.886,0.018
4.227822,7.613,491.804,298.964,0.018
0.612387,42.739,767.410813820225,152.206102022472,0.173452580224719
1.159839,23.614,767.410813820225,152.206102022472,0.173452580224719
5.978634,1.601,50.716,299.84,0.002
13.674144,9.525,50.039,2.207,0.253
0.071625,25.939,696.45,63.386,0.015
0.63276,8.033,503.37,83.418,0.03
0.201798,154.452,473.058252247191,74.9888855730337,0.0186155413033708
17.273709,2.259,476.776747640449,72.6659797640449,0.0182624018988764
6.63114,1.336,742.092,24.949,0.222
3.380616,1.973,686.539144044944,35.7528828764045,0.309971776067416
4.56435,2.675,375.114,77.926,0.245
2.575422,13.04,643.771806966292,77.1409857752809,0.149420203595506
7.211781,12.977,643.771806966292,77.1409857752809,0.149420203595506
10.63935,12.912,643.771806966292,77.1409857752809,0.149420203595506
14.260725,12.841,643.771806966292,77.1409857752809,0.149420203595506
15.887097,12.798,643.771806966292,77.1409857752809,0.149420203595506
17.338644,12.747,643.771806966292,77.1409857752809,0.149420203595506
17.949033,13.091,643.771806966292,77.1409857752809,0.149420203595506
20.333646,12.615,643.771806966292,77.1409857752809,0.149420203595506
41.82717,5.822,50.001,1.395,0.11
24.481494,13.747,643.771806966292,77.1409857752809,0.149420203595506
0.281718,12.595,577.290150449438,186.971774044944,0.0998667758426966
0.601398,13.96,577.290150449438,186.971774044944,0.0998667758426966
0.998001,12.509,577.290150449438,186.971774044944,0.0998667758426966
0.892107,16.549,577.290150449438,186.971774044944,0.0998667758426966
1.066932,17.881,577.290150449438,186.971774044944,0.0998667758426966
1.185813,19.283,577.290150449438,186.971774044944,0.0998667758426966
1.252746,14.343,577.290150449438,186.971774044944,0.0998667758426966
1.202796,22.156,577.290150449438,186.971774044944,0.0998667758426966
1.354644,23.709,577.290150449438,186.971774044944,0.0998667758426966
1.343655,25.237,577.290150449438,186.971774044944,0.0998667758426966
1.282716,18.224,577.290150449438,186.971774044944,0.0998667758426966
22.636341,0.535,542.294486741573,208.892708988764,0.108225633786517
51.671277,0.761,542.294486741573,208.892708988764,0.108225633786517
179.399421,0.914,542.294486741573,208.892708988764,0.108225633786517
6.846282,10.834,153.124,299.686,0.002
0.164835,12.706,2023.54683707865,50.2436766292135,0.14935383258427
0.873126,9.826,2023.54683707865,50.2436766292135,0.14935383258427
1.500498,17.041,2023.54683707865,50.2436766292135,0.14935383258427
4.11604,7.478,1979.83,3.227,0.136
3.338658,8.418,2023.54683707865,50.2436766292135,0.14935383258427
2.851146,22.352,2023.54683707865,50.2436766292135,0.14935383258427
3.427569,25.646,2023.54683707865,50.2436766292135,0.14935383258427
1.776546,10.346,96.083,299.218,0.002
0.88861,8.218,110.305,298.789,0.001
1.347562,4.174,997.785,298.362,0.002
1.755108,1.934,135.894,297.712,0.002
0.148851,4.632,2793.46330561798,297.712159101123,0.118628983685393
1.04442,5.07,2829.82973146067,297.56274741573,0.214954891797753
0.632128,7.629,2878.233,296.49,0.064
0.801692,2.26,2963.715,299.419,0.236
1.212674,12.502,2990.914,299.121,0.223
0.817076,13.074,2984.709,299.101,0.247
1.212674,12.502,2990.914,299.121,0.223
14.01332,1.967,2926.338,298.425,0.223
0.088496,2.615,1010.215,55.832,0.002
0.297702,1.061,822.727758764045,75.3075399325843,0.501270442808989
0.561438,5.631,50.009,179.095,0.999
0.018972,376.099,484.959,1.469,0.527
0.988011,37.686,583.332721123595,116.160594438202,0.236443541235955
6.589824,1.534,2903.789,18.779,0.032
7.06316,1.509,195.87,48.408,0.013
12.670317,3.016,1010.67756696629,77.1554043483146,0.274468650786517
15.708276,2.819,1010.67756696629,77.1554043483146,0.274468650786517
14.563422,3.865,1010.67756696629,77.1554043483146,0.274468650786517
13.094892,3.156,1010.67756696629,77.1554043483146,0.274468650786517
13.743243,13.683,1010.67756696629,77.1554043483146,0.274468650786517
0.450549,195.611,1080.14918337079,94.5903757078652,0.250031868876404
1.347651,191.918,1022.21687696629,88.9521124382023,0.253585468314607
1.713285,155.476,1022.21687696629,88.9521124382023,0.253585468314607
