pre.DG Granule (+)2201p,pre.DG Semilunar Granule (+)2311p,pre.DG Mossy (+)0103,pre.DG Total Molecular Layer (-)3303,pre.DG MOLAX (-)3302,pre.DG Outer Molecular Layer (-)3222,pre.DG Neurogliaform (-)3000p,pre.DG MOPP (-)3000,pre.DG HICAP (-)2322,pre.DG Axo-Axonic (-)2233,pre.DG HIPP (-)1002,pre.DG HIPROM (-)1333p,pre.DG AIPRIM (-)2333,pre.DG Basket (-)2232,pre.DG Basket CCK+ (-)2232,pre.DG MOCAP (-)0331,pre.DG Hilar Ectopic Granule (+)2203p,pre.DG Mossy MOLDEN (+)2323,pre.CA3 Pyramidal (+)23223p,pre.CA3 Granule (+)22100,pre.CA3 Giant (+)22010,pre.CA3c Pyramidal (+)03223p,pre.CA3 LMR-Targeting (-)33200,pre.CA3 R-LM (-)12000,pre.CA3 O-LM (-)11003,pre.CA3 Lucidum ORAX (-)03311,pre.CA3 Lucidum-Radiatum (-)03300,pre.CA3 Lucidum LAX (-)02310,pre.CA3 Spiny Lucidum (-)01320p,pre.CA3 Trilaminar (-)01113p,pre.CA3 Interneuron Specific Oriens (-)01113,pre.CA3 SO-SO (-)00003,pre.CA3 Radiatum (-)03000,pre.CA3 Axo-Axonic (-)22232,pre.CA3 Mossy Fiber-Associated ORDEN (-)02332p,pre.CA3 Mossy Fiber-Associated (-)03330p-DG_0001,pre.CA3 Interneuron Specific Quad (-)03333p,pre.CA3 Basket (-)22232,pre.CA3 Basket CCK+ (-)22232,pre.CA3 Bistratified (-)03333,pre.CA3 Ivy (-)03333,pre.CA3 Horizontal Axo-Axonic (-)00012,pre.CA3 QuadD-LM (-)12222,pre.CA2 Pyramidal (+)2333p,pre.CA2 Bistratified (-)0313p,pre.CA2 Basket (-)2232,pre.CA2 Wide-Arbor Basket (-)2232p,pre.CA2 SP-SR (-)0322,pre.CA1 Pyramidal (+)2223p,pre.CA1 Quadrilaminar (-)3333,pre.CA1 LMR Projecting (-)3300p,pre.CA1 LMR (-)3300,pre.CA1 Perforant Path-Associated (-)3200p,pre.CA1 Neurogliaform Projecting (-)3000p,pre.CA1 Neurogliaform (-)3000,pre.CA1 Radial Trilaminar (-)2333,pre.CA1 Schaffer Collateral-Associated (-)2311,pre.CA1 Interneuron Specific O-Targeting QuadD (-)2223,pre.CA1 Interneuron Specific LM-R (-)2100,pre.CA1 Interneuron Specific LMO-O (-)2003,pre.CA1 Back-Projection (-)1133p,pre.CA1 Radiatum (-)0300,pre.CA1 Interneuron Specific O-R (-)0102,pre.CA1 SO-SO (-)0003,pre.CA1 Trilaminar (-)0113p,pre.CA1 Axo-Axonic (-)2232,pre.CA1 Horizontal Axo-Axonic (-)0012,pre.CA1 Horizontal Basket (-)0012,pre.CA1 Hippocampo-Subicular Projecting ENK+ (-)0313p,pre.CA1 Radiatum Giant (+)2201,pre.CA1 Oriens/Alveus (-)2233,pre.CA1 Interneuron Specific LMR-R (-)2300,pre.CA1 R-Receiving Apical-Targeting (-)1300,pre.CA1 OR-LM (-)1202,pre.CA1 Oriens-Bistratified Projecting (-)1113p,pre.CA1 O-LM (-)1002,pre.CA1 Perforant Path-Associated QuadD (-)3222,pre.CA1 Basket (-)2232,pre.CA1 Basket CCK+ (-)2232,pre.CA1 Bistratified (-)0333,pre.CA1 Ivy (-)0333,pre.CA1 Oriens-Bistratified (-)0103,pre.CA1 Schaffer Collateral-Receiving R-Targeting (-)0322,pre.CA1 O-LMR (-)1102,pre.CA1 Recurrent O-LM (-)1003,pre.CA1 Interneuron Specific R-O (-)0221,pre.CA1 Interneuron Specific RO-O (-)0203,pre.CA1 Cajal-Retzius (+)3000,pre.SUB EC-Projecting Pyramidal (+)331p,pre.SUB Axo-axonic (-)210,pre.SUB CA1-Projecting Pyramidal (+)331p,pre.MEC LV Pyramidal (+)331131p,pre.MEC LII Stellate (+)331111p,pre.EC LI-II Pyramidal-Fan (+)331000p,pre.MEC LIII Complex Pyramidal (+)313300,pre.LEC LIII Complex Pyramidal (+)233310,pre.MEC LII-III Pyramidal-Multiform (+)233111,pre.EC LIII Pyramidal (+)223111p,pre.EC LIII Stellate (+)223000,pre.MEC LII Oblique Pyramidal (+)221100,pre.EC LV Deep Pyramidal (+)220033,pre.MEC LV Superficial Pyramidal (+)213330,pre.MEC LIII Bipolar Complex Pyramidal (+)133100,pre.LEC LIII Multipolar Principal (+)113330,pre.MEC LIII Multipolar Principal (+)003310,pre.MEC LV Multipolar-Pyramidal (+)001331,pre.MEC LIII Superficial Trilayered Interneuron (-)333000,pre.MEC LIII Superficial Multipolar Interneuron (-)233000,pre.MEC LIII Multipolar Interneuron (-)113220,pre.EC LII Axo-Axonic (-)030000,pre.LEC LIII Multipolar Interneuron (-)023000,pre.MEC LV-VI Pyramidal-Polymorphic (+)000023,pre.EC LII Basket-Multipolar Interneuron (-)230000,pre.LEC LVI Multipolar-Pyramidal (+)001133,pre.EC LII-III Pyramidal-Tripolar (+)333000p,pre.EC LIV-V Pyramidal-Horizontal (+)220233p,pre.EC LIV-VI Deep Multipolar Principal (+)000333p,pre.EC LIII Pyramidal-Looking Interneuron (-)023300,pre.EC LIII Pyramidal-Stellate (+)223200p,pre.EC LI-II Multipolar-Pyramidal (+)231000,pre.EC LIII-V Bipolar Pyramidal (+)223331,pre.MEC LII Basket (-)031000,post.DG Granule (+)2201p,post.DG Semilunar Granule (+)2311p,post.DG Mossy (+)0103,post.DG Total Molecular Layer (-)3303,post.DG MOLAX (-)3302,post.DG Outer Molecular Layer (-)3222,post.DG Neurogliaform (-)3000p,post.DG MOPP (-)3000,post.DG HICAP (-)2322,post.DG Axo-Axonic (-)2233,post.DG HIPP (-)1002,post.DG HIPROM (-)1333p,post.DG AIPRIM (-)2333,post.DG Basket (-)2232,post.DG Basket CCK+ (-)2232,post.DG MOCAP (-)0331,post.DG Hilar Ectopic Granule (+)2203p,post.DG Mossy MOLDEN (+)2323,post.CA3 Pyramidal (+)23223p,post.CA3 Granule (+)22100,post.CA3 Giant (+)22010,post.CA3c Pyramidal (+)03223p,post.CA3 LMR-Targeting (-)33200,post.CA3 R-LM (-)12000,post.CA3 O-LM (-)11003,post.CA3 Lucidum ORAX (-)03311,post.CA3 Lucidum-Radiatum (-)03300,post.CA3 Lucidum LAX (-)02310,post.CA3 Spiny Lucidum (-)01320p,post.CA3 Trilaminar (-)01113p,post.CA3 Interneuron Specific Oriens (-)01113,post.CA3 SO-SO (-)00003,post.CA3 Radiatum (-)03000,post.CA3 Axo-Axonic (-)22232,post.CA3 Mossy Fiber-Associated ORDEN (-)02332p,post.CA3 Mossy Fiber-Associated (-)03330p-DG_0001,post.CA3 Interneuron Specific Quad (-)03333p,post.CA3 Basket (-)22232,post.CA3 Basket CCK+ (-)22232,post.CA3 Bistratified (-)03333,post.CA3 Ivy (-)03333,post.CA3 Horizontal Axo-Axonic (-)00012,post.CA3 QuadD-LM (-)12222,post.CA2 Pyramidal (+)2333p,post.CA2 Bistratified (-)0313p,post.CA2 Basket (-)2232,post.CA2 Wide-Arbor Basket (-)2232p,post.CA2 SP-SR (-)0322,post.CA1 Pyramidal (+)2223p,post.CA1 Quadrilaminar (-)3333,post.CA1 LMR Projecting (-)3300p,post.CA1 LMR (-)3300,post.CA1 Perforant Path-Associated (-)3200p,post.CA1 Neurogliaform Projecting (-)3000p,post.CA1 Neurogliaform (-)3000,post.CA1 Radial Trilaminar (-)2333,post.CA1 Schaffer Collateral-Associated (-)2311,post.CA1 Interneuron Specific O-Targeting QuadD (-)2223,post.CA1 Interneuron Specific LM-R (-)2100,post.CA1 Interneuron Specific LMO-O (-)2003,post.CA1 Back-Projection (-)1133p,post.CA1 Radiatum (-)0300,post.CA1 Interneuron Specific O-R (-)0102,post.CA1 SO-SO (-)0003,post.CA1 Trilaminar (-)0113p,post.CA1 Axo-Axonic (-)2232,post.CA1 Horizontal Axo-Axonic (-)0012,post.CA1 Horizontal Basket (-)0012,post.CA1 Hippocampo-Subicular Projecting ENK+ (-)0313p,post.CA1 Radiatum Giant (+)2201,post.CA1 Oriens/Alveus (-)2233,post.CA1 Interneuron Specific LMR-R (-)2300,post.CA1 R-Receiving Apical-Targeting (-)1300,post.CA1 OR-LM (-)1202,post.CA1 Oriens-Bistratified Projecting (-)1113p,post.CA1 O-LM (-)1002,post.CA1 Perforant Path-Associated QuadD (-)3222,post.CA1 Basket (-)2232,post.CA1 Basket CCK+ (-)2232,post.CA1 Bistratified (-)0333,post.CA1 Ivy (-)0333,post.CA1 Oriens-Bistratified (-)0103,post.CA1 Schaffer Collateral-Receiving R-Targeting (-)0322,post.CA1 O-LMR (-)1102,post.CA1 Recurrent O-LM (-)1003,post.CA1 Interneuron Specific R-O (-)0221,post.CA1 Interneuron Specific RO-O (-)0203,post.CA1 Cajal-Retzius (+)3000,post.SUB EC-Projecting Pyramidal (+)331p,post.SUB Axo-axonic (-)210,post.SUB CA1-Projecting Pyramidal (+)331p,post.MEC LV Pyramidal (+)331131p,post.MEC LII Stellate (+)331111p,post.EC LI-II Pyramidal-Fan (+)331000p,post.MEC LIII Complex Pyramidal (+)313300,post.LEC LIII Complex Pyramidal (+)233310,post.MEC LII-III Pyramidal-Multiform (+)233111,post.EC LIII Pyramidal (+)223111p,post.EC LIII Stellate (+)223000,post.MEC LII Oblique Pyramidal (+)221100,post.EC LV Deep Pyramidal (+)220033,post.MEC LV Superficial Pyramidal (+)213330,post.MEC LIII Bipolar Complex Pyramidal (+)133100,post.LEC LIII Multipolar Principal (+)113330,post.MEC LIII Multipolar Principal (+)003310,post.MEC LV Multipolar-Pyramidal (+)001331,post.MEC LIII Superficial Trilayered Interneuron (-)333000,post.MEC LIII Superficial Multipolar Interneuron (-)233000,post.MEC LIII Multipolar Interneuron (-)113220,post.EC LII Axo-Axonic (-)030000,post.LEC LIII Multipolar Interneuron (-)023000,post.MEC LV-VI Pyramidal-Polymorphic (+)000023,post.EC LII Basket-Multipolar Interneuron (-)230000,post.EC LII-III Pyramidal-Tripolar (+)333000p,post.EC LIV-V Pyramidal-Horizontal (+)220233p,post.EC LIV-VI Deep Multipolar Principal (+)000333p,post.EC LIII Pyramidal-Looking Interneuron (-)023300,post.EC LIII Pyramidal-Stellate (+)223200p,post.EC LI-II Multipolar-Pyramidal (+)231000,post.EC LIII-V Bipolar Pyramidal (+)223331,post.MEC LII Basket (-)031000,Stimulatione,Stimulations,Stimulationu,Current_clamp,Potency,Response.GABAergic,Response.probably.contaminated,SpeciesRats,Slice_Thickness,Subcellular_Recording_DomainSoma,CP_AMPABlocked.bath,CP_AMPAHigh.Density,CP_AMPALow.Density,CP_AMPANo,ISI,monoamines,Slow_ComponentAdditional.to.fast,Slow_ComponentBlocked.bath,Slow_ComponentBlocked.intracellularly,Slow_ComponentDiscoverable.but.were.absent,Slow_ComponentOnly.slow.component,Temperature,Vm,Erev_GABA_B,Erev_NMDA,Erev_GABA_A,Erev_AMPA,Cai,Cao,Cli,Clo,Csi,H2PO4o,HCO3i,HCO3o,HEPESi,Ki,Ko,Mgi,Mgo,Nai,Nao,Bri,gluconatei,QX314i,ATPi,EGTAi,EGTAo,GTPi,OHi,SO4i,SO4o,phosphocreatinei,methanesulfonatei,acetatei,methylsulfatei,NMDGi,Trisi,CeSO4i,pyruvateo,TEAi,Bao,HPO4o,Age,SexMale,Slice_Region.Hippocampal,Slice_Region.Entorhinal,Slice_Region.Dorsal,Slice_Region.Ventral,Slice_Region.Medial,Slice_Orientation.Coronal,Slice_Orientation.Transverse,Slice_Orientation.Sagittal,Slice_Orientation.Horizontal,Slice_Orientation.Longitudinal,Slice_Orientation.Magic.cut
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,400,1,0,0,0,0,50,1,0,1,0,0,0,33.5,-67.23,-77.03,-1.28,-72.8,-6.08,3.89E-08,0.000676777,0.003135727,0.101439119,0,0.000953375,0.00940718,0.019830204,0,0.117668935,0.003813501,0.000311385,0.000676777,0.007839317,0.116883797,0,0,0,0,0,0,0,0,0,0.000676777,0,0,0.011877753,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,400,1,0,0,0,0,50,1,0,1,0,0,0,33.5,-67.23,-77.03,-1.28,-72.8,-6.08,3.89E-08,0.000676777,0.003135727,0.101439119,0,0.000953375,0.00940718,0.019830204,0,0.117668935,0.003813501,0.000311385,0.000676777,0.007839317,0.116883797,0,0,0,0,0,0,0,0,0,0.000676777,0,0,0.011877753,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,400,1,0,0,0,0,50,1,0,1,0,0,0,33.5,-67.23,-77.03,-1.28,-72.8,-6.08,3.89E-08,0.000676777,0.003135727,0.101439119,0,0.000953375,0.00940718,0.019830204,0,0.117668935,0.003813501,0.000311385,0.000676777,0.007839317,0.116883797,0,0,0,0,0,0,0,0,0,0.000676777,0,0,0.011877753,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,400,1,0,0,0,0,50,1,0,1,0,0,0,33.5,-67.23,-77.03,-1.28,-72.8,-6.08,3.89E-08,0.000676777,0.003135727,0.101439119,0,0.000953375,0.00940718,0.019830204,0,0.117668935,0.003813501,0.000311385,0.000676777,0.007839317,0.116883797,0,0,0,0,0,0,0,0,0,0.000676777,0,0,0.011877753,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,400,1,0,0,0,0,50,1,0,1,0,0,0,33.5,-67.23,-77.03,-1.28,-72.8,-6.08,3.89E-08,0.000676777,0.003135727,0.101439119,0,0.000953375,0.00940718,0.019830204,0,0.117668935,0.003813501,0.000311385,0.000676777,0.007839317,0.116883797,0,0,0,0,0,0,0,0,0,0.000676777,0,0,0.011877753,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,400,1,0,0,0,0,50,1,0,1,0,0,0,33.5,-68.23,-77.03,-1.28,-72.8,-6.08,3.89E-08,0.000676777,0.003135727,0.101439119,0,0.000953375,0.00940718,0.019830204,0,0.117668935,0.003813501,0.000311385,0.000676777,0.007839317,0.116883797,0,0,0,0,0,0,0,0,0,0.000676777,0,0,0.011877753,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,400,1,0,0,0,0,50,1,0,1,0,0,0,33.5,-71.23,-77.03,-1.28,-72.8,-6.08,3.89E-08,0.000676777,0.003135727,0.101439119,0,0.000953375,0.00940718,0.019830204,0,0.117668935,0.003813501,0.000311385,0.000676777,0.007839317,0.116883797,0,0,0,0,0,0,0,0,0,0.000676777,0,0,0.011877753,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,400,1,0,0,0,0,50,1,0,1,0,0,0,33.5,-68.23,-77.03,-1.28,-72.8,-6.08,3.89E-08,0.000676777,0.003135727,0.101439119,0,0.000953375,0.00940718,0.019830204,0,0.117668935,0.003813501,0.000311385,0.000676777,0.007839317,0.116883797,0,0,0,0,0,0,0,0,0,0.000676777,0,0,0.011877753,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,400,1,0,0,0,0,4,1,0,1,0,0,0,33.5,-70.23,-77.03,-1.28,-72.8,-6.08,3.89E-08,0.000676777,0.003135727,0.101439119,0,0.000953375,0.00940718,0.019830204,0,0.117668935,0.003813501,0.000311385,0.000676777,0.007839317,0.116883797,0,0,0,0,0,0,0,0,0,0.000676777,0,0,0.011877753,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,400,1,0,0,0,0,50,1,0,1,0,0,0,33.5,-68.6,-77.03,-1.28,-72.8,-6.08,3.89E-08,0.000676777,0.003135727,0.101439119,0,0.000953375,0.00940718,0.019830204,0,0.117668935,0.003813501,0.000311385,0.000676777,0.007839317,0.116883797,0,0,0,0,0,0,0,0,0,0.000676777,0,0,0.011877753,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0
